mag_id	mag_len	has_crispr	sample_id	domain	phylum	class	order	family	genus	species	perc_abun
TLL66_bin.31	1919757	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774	UBA11774 sp003507655	0.2409241075449733
TLL66_bin.35	1909198	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-180	CAG-180 sp000432435	0.7946869494661231
TLL66_bin.37	1516630	0	TLL66	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	1.5417991942680118
TLL66_bin.39	1882619	0	TLL66	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	0.3924297673986194
TLL66_bin.40	1584467	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Clostridium_A	Clostridium_A leptum	0.4280306944836389
TLL66_bin.42	2091152	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_I	0.9757217172698832
TLL66_bin.44	1719250	0	TLL66	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Mesosutterella	Mesosutterella multiformis	0.4062950604922523
TLL66_bin.45	2751372	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	2.446712281223466
TLL66_bin.46	2779548	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	0.5077847092913021
TLL66_bin.47	2705310	1	TLL66	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	1.2504618620676309
TLL66_bin.53	4159644	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	TF01-11	TF01-11 sp001414325	0.4218511490744738
TLL66_bin.55	1884575	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia sp900546255	0.9935284373894204
TLL66_bin.59	2386607	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Romboutsia	Romboutsia timonensis	0.1605214760230737
TLL66_bin.60	2688800	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	2.809234456770423
TLL66_bin.61	2003711	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp900539945	1.5382988038583618
TLL66_bin.62	4029966	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	Eubacterium_I ramulus_A	0.4985147975199847
TLL66_bin.63	2466929	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp000437095	2.751234294596144
TLL66_bin.64	1832779	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira eligens_B	0.4284514857115347
TLL66_bin.65	2353809	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp001916075	0.3701950091896972
TLL66_bin.67	3348280	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	19.479138202038264
TLL66_bin.69	3604888	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	1.647902537630031
TLL66_bin.70	1997002	0	TLL66	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	0.6380085274893332
TLL66_bin.71	1934631	1	TLL66	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	0.5700092537622186
TLL66_bin.74	1830740	0	TLL66	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_C	2.6380061970467628
TLL66_bin.80	2725221	0	TLL66	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio fairfieldensis	0.3988569603526863
TLL66_bin.85	1200952	0	TLL66	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	0.3924990994881115
TLL66_bin.86	1940855	0	TLL66	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	6.292440429115135
TLL66_bin.89	2958881	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	7.701119834763148
TLL66_bin.9	2687926	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	0.7349617362120573
TLL66_bin.91	2106954	1	TLL66	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	6.358853586510688
TLL66_bin.92	3263076	1	TLL66	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta	0.6619789818526656
TLL66_bin.94	1352446	0	TLL66	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CAG-1427	CAG-1427	0.3872916095780582
TLL67_bin.10	3909107	1	TLL67	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	0.7495003344094434
TLL67_bin.100	2227064	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_D	26.47774837081478
TLL67_bin.103	3242742	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Acetatifactor	Acetatifactor sp900066565	1.3487577129460648
TLL67_bin.12	1893077	1	TLL67	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pasteurianus	0.3665400711961718
TLL67_bin.17	2996652	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	2.800735089487246
TLL67_bin.24	2820395	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900541955	0.5662247612404575
TLL67_bin.25	1824530	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Monoglobales_A	UBA1381	CAG-41	CAG-41 sp900066215	0.3075335814888062
TLL67_bin.27	2932937	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900066765	0.5103144515833224
TLL67_bin.29	2236289	1	TLL67	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	Enorma massiliensis	0.7272349210131794
TLL67_bin.3	2224228	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	0.5848345411818348
TLL67_bin.33	2932244	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	4.4546964845452885
TLL67_bin.40	2984086	0	TLL67	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter splanchnicus	0.2929901699865284
TLL67_bin.42	2061414	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS1370	UMGS1370	0.3396605723505683
TLL67_bin.44	3158872	0	TLL67	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	0.3044595230683187
TLL67_bin.46	2254555	0	TLL67	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	3.520694334681028
TLL67_bin.47	2751449	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E siraeum	1.7638074285990009
TLL67_bin.48	2248992	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA9502	UBA9502 sp003480315	0.439117620994354
TLL67_bin.50	4590254	0	TLL67	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella	0.4743743303810107
TLL67_bin.52	2143266	0	TLL67	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	6.55026802255523
TLL67_bin.54	4659466	1	TLL67	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	1.2436065078181835
TLL67_bin.58	3037500	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus comes	1.6739129695919923
TLL67_bin.68	1695369	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans	0.2949611568433132
TLL67_bin.69	1577717	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum sp003481705	1.3292164615922435
TLL67_bin.7	4796055	0	TLL67	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	11.540006030516588
TLL67_bin.71	2282397	0	TLL67	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Mesosutterella	Mesosutterella multiformis	0.5837192889993413
TLL67_bin.72	1597274	0	TLL67	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-239	CAG-495	CAG-495 sp000436375	1.7429154554048625
TLL67_bin.74	6766512	1	TLL67	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides	0.3561890545516345
TLL67_bin.76	2430368	0	TLL67	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	1.4508433355267083
TLL67_bin.8	4132646	1	TLL67	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	2.6463798469605484
TLL67_bin.83	1907613	0	TLL67	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2.344259530555976
TLL67_bin.84	1747606	0	TLL67	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus parasanguinis_D	0.4448029380582132
TLL67_bin.85	2295143	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter torques	0.5021207524644717
TLL67_bin.87	2345162	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira sp000436535	1.7887767790537603
TLL67_bin.89	1673605	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	4.80496819921135
TLL67_bin.9	3349200	0	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp000431375	0.9088664396130354
TLL67_bin.91	4298247	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066165	13.321119235436244
TLL67_bin.94	1863800	1	TLL67	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-145	CAG-145 sp000435715	0.4438436952788856
TLL68_bin.11	2188593	0	TLL68	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	3.0094695949366783
TLL68_bin.13	2502766	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira rogosae	1.2193730216170795
TLL68_bin.19	1812589	1	TLL68	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	15.602835666830169
TLL68_bin.20	2444539	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	0.9716632270636726
TLL68_bin.25	2714173	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	3.7175021499765406
TLL68_bin.26	1508117	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	0.8255185033104193
TLL68_bin.27	2472162	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena_B	4.457942673498586
TLL68_bin.3	2178699	0	TLL68	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	7.488562761945512
TLL68_bin.30	2824173	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	1.6675509197368408
TLL68_bin.38	2909076	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp001517625	3.0664663950959428
TLL68_bin.40	3374040	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp000431375	1.177368728030869
TLL68_bin.41	1543144	0	TLL68	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella	11.448963114608004
TLL68_bin.43	2689654	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900541955	1.3666027123298097
TLL68_bin.44	2208169	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella	Schaedlerella glycyrrhizinilyticum	0.7262026690807033
TLL68_bin.46	2791355	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	13.892638295421008
TLL68_bin.47	2550356	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia intestinalis	0.6190233469242847
TLL68_bin.51	2222397	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	8.809419739830146
TLL68_bin.52	2501852	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp000432335	0.6935089330058306
TLL68_bin.53	3816841	1	TLL68	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	2.747178783226178
TLL68_bin.55	1986792	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	Faecalimonas nexilis	1.0348514386587842
TLL68_bin.56	1473573	0	TLL68	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	Senegalimassilia sp004135645	0.6548836739099921
TLL68_bin.60	2748807	1	TLL68	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	1.201588694214579
TLL68_bin.62	2007795	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_I	Eubacterium_I ramulus	1.8305673709034167
TLL68_bin.63	2034135	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii	1.563025878045543
TLL68_bin.64	2019223	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	0.5507443414045261
TLL68_bin.67	1326793	0	TLL68	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_B	Ruminococcus_B gnavus	9.65654736639488
TLL69_bin.1	2156871	0	TLL69	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	16.810725441620036
TLL69_bin.13	1043303	1	TLL69	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2.56342547865251
TLL69_bin.14	2916957	1	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	1.2911691949263282
TLL69_bin.15	2355560	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp900066785	0.6629131730271712
TLL69_bin.17	2265403	1	TLL69	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	1.0967578321878482
TLL69_bin.18	2716958	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	0.7385594059660028
TLL69_bin.21	4180607	1	TLL69	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	4.70356284437344
TLL69_bin.26	2240488	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A	0.8500393361497963
TLL69_bin.28	1964492	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea sp900066555	0.4863917917338501
TLL69_bin.33	1729694	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp000765235	0.5676733053482498
TLL69_bin.36	2020189	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	2.9580959469933723
TLL69_bin.38	2459825	1	TLL69	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudocatenulatum	31.96821579686493
TLL69_bin.4	2555382	1	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	5.465759749750076
TLL69_bin.40	3581232	1	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis	1.677353669930542
TLL69_bin.41	1943198	0	TLL69	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_E	Olsenella_E sp003609875	1.1782853112498315
TLL69_bin.51	3034574	1	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Ruminococcus_A	Ruminococcus_A sp003011855	0.984316375822238
TLL69_bin.54	2174956	1	TLL69	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	0.951306542705631
TLL69_bin.63	1863988	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum sp000436415	0.505164967917294
TLL69_bin.67	2230344	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_C	11.100497191431655
TLL69_bin.72	3428064	0	TLL69	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides stercoris	1.5564452759198646
TLL69_bin.73	2000659	0	TLL69	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	4.173938936536684
TLL69_bin.8	1855752	0	TLL69	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	7.709402430892649
TLL70_bin.1	1428351	1	TLL70	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Catenibacterium sp000437715	4.2491537400333605
TLL70_bin.12	2497855	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp900540255	0.6360105988425773
TLL70_bin.13	2057687	1	TLL70	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister succinatiphilus	1.2243601417218948
TLL70_bin.15	3258253	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	6.634260133543883
TLL70_bin.16	2165393	0	TLL70	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	1.5431407071894214
TLL70_bin.17	3685432	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	0.6787248631100196
TLL70_bin.18	2057382	0	TLL70	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	1.257280698209785
TLL70_bin.20	1862604	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-81	CAG-81 sp900066535	0.61169910460799
TLL70_bin.21	1889585	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q sp003024715	0.6085745552618711
TLL70_bin.25	3276258	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter faecis	4.162210701113849
TLL70_bin.26	3383328	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii	1.994040103356743
TLL70_bin.3	2238302	0	TLL70	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium adolescentis	22.592757395896367
TLL70_bin.32	1821423	0	TLL70	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp003469185	3.002258293209128
TLL70_bin.33	2519714	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	0.9240961858470196
TLL70_bin.36	4401523	0	TLL70	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus	1.2820635377319312
TLL70_bin.37	2518133	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira rogosae	1.6067385160201106
TLL70_bin.4	2495785	1	TLL70	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera sp000417505	8.957236108225148
TLL70_bin.40	2861385	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	2.809837073354967
TLL70_bin.42	1916211	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_A	0.9060420201295504
TLL70_bin.43	3803424	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066165	1.784829164332237
TLL70_bin.44	2347417	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	1.262744481391439
TLL70_bin.46	2176849	1	TLL70	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	2.168810776723709
TLL70_bin.47	2313572	1	TLL70	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	13.587397003183312
TLL70_bin.5	2507488	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	3.0556468442950604
TLL70_bin.50	3409640	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	8.573533198819772
TLL70_bin.52	2825019	0	TLL70	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	0.6912595172656799
TLL70_bin.8	2251417	1	TLL70	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	3.195294536583172
TLL71_bin.1	1482648	0	TLL71	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_G	4.785005805890027
TLL71_bin.10	3217654	0	TLL71	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	4.734261857005608
TLL71_bin.100	2450135	1	TLL71	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum hallii_A	0.8533825502944785
TLL71_bin.101	1383961	0	TLL71	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp002742445	0.7112618817730074
TLL71_bin.103	2569086	1	TLL71	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira rogosae	0.8845717969750831
TLL71_bin.11	2672566	0	TLL71	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	Erysipelatoclostridium sp000752095	0.4204548314785393
TLL71_bin.12	3601174	1	TLL71	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	KLE1615 sp900066985	0.4496786613444767
TLL71_bin.13	2959386	1	TLL71	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea longicatena	4.95054944741958
TLL71_bin.14	2405494	1	TLL71	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus sp900066115	1.5907623793889871
TLL71_bin.18	2546992	1	TLL71	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D	Ruminococcus_D bicirculans	2.059421847686464
TLL71_bin.2	1906405	0	TLL71	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia gabavorous	0.5635090550520914
